T(h:m:s),FT(h:m:s),T(Sec),T(ms),UF(Hz),Sats,Date,Time,Lat,Lon,Alt(Ft),Alt(M),GndSpd(M/S),Head(Deg),PDOP,intT(C),intT(F),extT(C),extT(F),msTemp(C),msTemp(F),msPress(PSI),msPress(ATM),msAlt(ft),msAlt(M),VertVel(Ft/S),VertVel(M/S),mag x,mag y,mag z,accel x,accel y,accel z,gyro x,gyro y,gyro z,orien yaw,orien pitch,orien roll,xbee message
No Data
0:26:43,0:02:14,1603.4,1603391,1.0,14,10/14/2023,10:47:45,31.891697,-102.335541,5787.66,1764.08,7.955,53.48,171,30.52,86.93,11.98,53.57,25.40,77.72,12.04,0.82,5445.97,1659.93,19.92,6.07,-42.00,14.38,20.19,9.29,0.08,-2.42,0.26,0.13,-0.26,65.81,0.12,86.25,
0:26:44,0:02:15,1604.4,1604391,1.0,15,10/14/2023,10:47:46,31.891748,-102.335472,5808.21,1770.34,6.461,81.93,153,30.52,86.93,12.09,53.77,25.40,77.72,12.03,0.82,5463.33,1665.22,17.36,5.29,-40.00,-11.69,25.56,9.30,2.55,-3.79,0.25,0.33,-0.11,124.81,-177.25,83.88,
0:26:45,0:02:16,1605.4,1605391,1.0,15,10/14/2023,10:47:47,31.891777,-102.335411,5827.14,1776.11,5.130,91.71,153,30.49,86.89,12.25,54.05,25.41,77.74,12.02,0.82,5482.31,1671.01,18.98,5.79,-44.06,-11.69,16.88,10.12,0.31,-2.89,-1.27,-0.17,0.08,121.44,-110.62,81.69,
0:26:46,0:02:17,1606.4,1606391,1.0,15,10/14/2023,10:47:48,31.891775,-102.335373,5846.87,1782.13,2.662,97.51,153,30.54,86.97,12.21,53.97,25.41,77.74,12.02,0.82,5500.01,1676.40,17.70,5.40,-45.06,-20.00,-1.25,9.45,0.17,-3.01,0.21,0.30,-0.10,209.88,-174.12,83.19,
0:26:47,0:02:18,1607.4,1607391,1.0,15,10/14/2023,10:47:49,31.891764,-102.335365,5867.04,1788.27,1.480,118.04,153,30.54,86.97,12.21,53.97,25.41,77.74,12.01,0.82,5522.88,1683.37,22.87,6.97,-42.06,-20.75,-13.06,9.52,2.38,-2.37,-1.42,-0.18,0.09,230.88,-106.19,78.31,
0:26:48,0:02:19,1608.4,1608391,1.0,15,10/14/2023,10:47:50,31.891748,-102.335373,5886.01,1794.06,2.612,3.57,153,30.42,86.76,12.21,53.97,25.41,77.74,12.00,0.82,5543.19,1689.56,20.31,6.19,-43.19,-7.25,-23.38,9.20,0.76,-2.11,0.01,0.15,-0.10,276.12,-111.38,78.50,
0:26:49,0:02:20,1609.4,1609391,1.0,15,10/14/2023,10:47:51,31.891752,-102.335373,5905.78,1800.08,4.637,1.24,153,30.54,86.97,12.14,53.85,25.41,77.74,11.99,0.82,5560.92,1694.97,17.74,5.41,-42.69,15.75,-16.75,9.98,0.10,-4.30,-2.01,-0.18,0.19,339.31,-101.75,82.06,
0:26:50,0:02:21,1610.4,1610391,1.0,15,10/14/2023,10:47:52,31.891787,-102.335358,5926.57,1806.42,5.939,30.00,153,30.52,86.93,12.18,53.93,25.41,77.74,11.98,0.82,5583.83,1701.95,22.91,6.98,-42.56,21.56,-7.75,11.25,0.40,-2.26,-0.45,0.20,-0.19,356.81,-111.12,82.25,
0:26:51,0:02:22,1611.4,1611391,1.0,14,10/14/2023,10:47:53,31.891830,-102.335312,5948.48,1813.10,6.867,62.50,171,30.54,86.97,12.21,53.97,25.42,77.76,11.97,0.81,5606.12,1708.74,22.28,6.79,-41.00,14.75,19.75,10.28,2.31,-1.89,-1.00,0.10,0.06,62.56,-42.19,83.00,
0:26:52,0:02:23,1612.4,1612391,1.0,13,10/14/2023,10:47:54,31.891869,-102.335243,5970.15,1819.70,7.147,87.33,175,30.52,86.93,12.21,53.97,25.42,77.76,11.96,0.81,5627.76,1715.34,21.65,6.60,-45.38,9.19,15.00,8.78,0.40,-2.37,-0.89,-0.04,0.01,70.38,-30.12,79.00,
0:26:53,0:02:24,1613.4,1613391,1.0,14,10/14/2023,10:47:55,31.891886,-102.335167,5990.10,1825.78,6.781,101.66,171,30.42,86.76,12.32,54.17,25.42,77.76,11.95,0.81,5647.16,1721.25,19.40,5.91,-41.75,-14.25,22.00,10.48,1.43,-3.73,-1.28,0.00,0.17,137.06,-178.31,83.62,
0:26:54,0:02:25,1614.4,1614391,1.0,14,10/14/2023,10:47:56,31.891884,-102.335114,6012.20,1832.52,4.530,86.37,171,30.52,86.93,12.27,54.09,25.42,77.76,11.94,0.81,5668.19,1727.67,21.03,6.41,-40.88,-25.06,9.00,10.16,-1.71,-4.55,-0.52,0.15,-0.27,166.06,-88.31,80.75,
0:26:55,0:02:26,1615.4,1615391,1.0,14,10/14/2023,10:47:57,31.891880,-102.335075,6036.07,1839.79,4.105,44.34,171,30.52,86.93,12.32,54.17,25.42,77.76,11.93,0.81,5692.80,1735.16,24.60,7.50,-33.00,-30.19,-16.19,10.40,2.63,-1.12,-0.69,0.13,-0.27,225.25,-64.75,70.00,
0:26:56,0:02:27,1616.4,1616391,1.0,14,10/14/2023,10:47:58,31.891895,-102.335045,6059.98,1847.08,6.620,22.03,171,30.52,86.93,12.39,54.30,25.43,77.77,11.92,0.81,5715.80,1742.18,23.00,7.01,-30.88,-3.88,-35.00,8.35,0.51,-0.08,-1.47,-0.11,0.03,277.88,-27.62,69.88,
0:26:57,0:02:28,1617.4,1617391,1.0,13,10/14/2023,10:47:59,31.891935,-102.335022,6081.88,1853.76,7.839,18.35,180,30.49,86.89,12.39,54.30,25.43,77.77,11.91,0.81,5735.25,1748.10,19.45,5.93,-31.25,22.50,23.56,8.90,0.65,-2.41,-2.87,-0.30,0.51,36.38,166.00,69.94,
0:26:58,0:02:29,1618.4,1618392,1.0,14,10/14/2023,10:48:0,31.891998,-102.334991,6100.78,1859.52,7.037,17.87,162,30.49,86.89,12.59,54.66,25.43,77.77,11.90,0.81,5755.04,1754.14,19.77,6.03,-25.19,-5.06,38.38,9.13,0.79,-4.93,2.30,0.88,-0.45,97.75,-157.88,69.12,
0:26:59,0:02:30,1619.4,1619392,1.0,15,10/14/2023,10:48:1,31.892061,-102.334976,6119.48,1865.22,3.833,18.76,153,30.49,86.89,12.61,54.70,25.43,77.77,11.89,0.81,5772.89,1759.58,17.85,5.44,-37.50,-4.69,27.88,10.38,3.47,-3.49,-1.51,-0.17,-0.06,93.31,-109.50,70.19,
0:27:00,0:02:31,1620.4,1620392,1.0,15,10/14/2023,10:48:2,31.892107,-102.334969,6139.48,1871.31,0.880,18.61,153,30.52,86.93,12.72,54.90,25.43,77.77,11.88,0.81,5792.37,1765.52,19.49,5.94,-41.75,-1.69,19.50,9.34,2.10,-3.64,1.12,0.23,-0.22,64.69,-107.94,57.38,
0:27:01,0:02:32,1621.4,1621392,1.0,14,10/14/2023,10:48:3,31.892130,-102.334961,6162.08,1878.20,1.855,126.25,171,30.49,86.89,12.63,54.74,25.43,77.77,11.88,0.81,5811.87,1771.46,19.50,5.94,-44.88,-1.25,12.69,9.24,4.19,-3.24,0.34,0.36,-0.04,30.12,-120.31,52.88,
0:27:02,0:02:33,1622.4,1622392,1.0,13,10/14/2023,10:48:4,31.892126,-102.334938,6182.35,1884.38,4.572,117.61,199,30.49,86.89,12.59,54.66,25.44,77.79,11.87,0.81,5833.00,1777.90,21.13,6.44,-44.19,-15.75,-5.56,10.34,0.64,-3.05,0.56,0.33,-0.52,288.44,-141.38,61.19,
0:27:03,0:02:34,1623.4,1623392,1.0,13,10/14/2023,10:48:5,31.892113,-102.334877,6203.71,1890.89,6.904,83.34,199,30.42,86.76,12.45,54.42,25.44,77.79,11.86,0.81,5851.88,1783.65,18.87,5.75,-34.19,-25.00,-15.00,9.76,4.31,-4.31,0.21,0.34,-0.20,310.88,-102.31,51.12,
0:27:04,0:02:35,1624.4,1624392,1.0,14,10/14/2023,10:48:6,31.892107,-102.334808,6225.42,1897.51,7.738,64.56,162,30.49,86.89,12.36,54.25,25.44,77.79,11.85,0.81,5873.69,1790.30,21.81,6.65,-18.56,-28.38,30.50,9.75,1.51,-3.41,2.89,0.92,-0.70,148.94,-156.06,59.44,
0:27:05,0:02:36,1625.4,1625392,1.0,13,10/14/2023,10:48:7,31.892124,-102.334740,6249.40,1904.82,8.641,39.99,180,30.49,86.89,12.25,54.05,25.44,77.79,11.84,0.81,5895.19,1796.85,21.50,6.55,-38.56,28.88,8.25,10.09,2.92,-0.73,1.09,-0.01,-0.24,358.88,169.56,79.38,
0:27:06,0:02:37,1626.4,1626392,1.0,13,10/14/2023,10:48:8,31.892172,-102.334702,6273.79,1912.25,6.414,17.23,180,30.49,86.89,12.25,54.05,25.44,77.79,11.83,0.80,5917.68,1803.71,22.49,6.86,-39.38,22.75,16.69,9.42,1.06,-1.77,-1.43,-0.46,0.06,27.25,-151.25,67.88,
0:27:07,0:02:38,1627.4,1627392,1.0,14,10/14/2023,10:48:9,31.892231,-102.334694,6296.36,1919.13,4.746,357.65,171,30.47,86.84,12.36,54.25,25.44,77.79,11.82,0.80,5939.21,1810.27,21.53,6.56,-29.88,-14.75,32.88,9.01,1.25,-4.39,1.24,0.48,-0.21,100.38,-116.88,65.94,
0:27:08,0:02:39,1628.4,1628392,1.0,14,10/14/2023,10:48:10,31.892281,-102.334694,6319.85,1926.29,2.308,356.63,171,30.47,86.84,12.34,54.21,25.44,77.79,11.81,0.80,5960.42,1816.74,21.22,6.47,-47.50,5.38,2.88,10.14,0.85,-3.19,0.81,0.26,-0.36,349.50,-132.44,67.69,
0:27:09,0:02:40,1629.4,1629392,1.0,14,10/14/2023,10:48:11,31.892315,-102.334694,6344.45,1933.79,0.826,356.63,171,30.47,86.84,12.23,54.01,25.44,77.79,11.80,0.80,5985.25,1824.30,24.82,7.57,-47.06,-2.25,-2.56,9.89,1.57,-2.33,-1.47,-0.21,0.12,350.62,-115.94,66.56,
0:27:10,0:02:41,1630.4,1630392,1.0,14,10/14/2023,10:48:12,31.892330,-102.334663,6370.60,1941.76,5.799,52.85,171,30.47,86.84,12.23,54.01,25.45,77.81,11.79,0.80,6005.51,1830.48,20.27,6.18,-42.50,-11.88,-18.38,9.57,0.28,-4.70,2.35,1.17,-0.50,310.19,-94.81,66.81,
0:27:11,0:02:42,1631.4,1631392,1.0,14,10/14/2023,10:48:13,31.892349,-102.334602,6394.86,1949.15,8.291,55.58,171,30.47,86.84,12.03,53.65,25.45,77.81,11.78,0.80,6028.41,1837.46,22.90,6.98,-15.06,-39.25,2.19,7.20,4.93,-0.10,-0.60,-0.21,-0.11,262.00,-109.94,39.06,
0:27:12,0:02:43,1632.4,1632392,1.0,14,10/14/2023,10:48:14,31.892384,-102.334526,6415.46,1955.43,9.543,50.94,171,30.47,86.84,12.09,53.77,25.45,77.81,11.77,0.80,6048.70,1843.64,20.29,6.18,-26.38,-5.88,-36.25,7.99,5.28,1.24,-2.61,-0.93,0.17,321.19,-35.75,51.94,
0:27:13,0:02:44,1633.4,1633392,1.0,15,10/14/2023,10:48:15,31.892429,-102.334442,6434.24,1961.16,9.088,55.92,153,30.47,86.84,12.07,53.73,25.45,77.81,11.76,0.80,6071.63,1850.63,22.93,6.99,-30.06,-7.56,31.50,11.62,2.60,0.52,-2.93,-0.39,0.29,132.75,-154.12,69.06,
0:27:14,0:02:45,1634.4,1634392,1.0,14,10/14/2023,10:48:16,31.892479,-102.334373,6456.11,1967.82,6.148,70.10,171,30.45,86.80,12.18,53.93,25.45,77.81,11.75,0.80,6092.93,1857.13,21.30,6.49,-37.56,-2.88,22.25,11.59,1.26,0.25,2.75,0.78,-0.43,79.50,-98.19,77.31,
0:27:15,0:02:46,1635.4,1635392,1.0,15,10/14/2023,10:48:17,31.892509,-102.334320,6481.50,1975.56,4.307,71.18,153,30.45,86.80,12.03,53.65,25.45,77.81,11.74,0.80,6116.21,1864.22,23.28,7.10,-46.38,0.69,-4.25,9.07,4.77,0.00,1.08,0.31,0.19,334.69,-118.31,68.44,
0:27:16,0:02:47,1636.4,1636392,1.0,15,10/14/2023,10:48:18,31.892525,-102.334290,6507.89,1983.61,4.010,44.78,153,30.45,86.80,12.07,53.73,25.45,77.81,11.73,0.80,6140.17,1871.53,23.96,7.30,-44.88,12.88,1.56,8.98,4.73,-0.84,-2.48,-0.66,0.66,10.50,-132.25,76.44,
